record_id,title,artist,genre_found,source_type,source_url,source_title,source_artist,match_score,confidence,evidence,status,zing_id,zing_url,youtube_url,genre_search_dc,genre_source,genre_status,genre_confidence
song_629ef03e35406677,MY SUNSHINE | ĐÔNG NHI ft. HELLO YELLOW | OFFICIAL MV,Sunsilk Vietnam,Hoa Ngữ,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/My-Sunshine-Truong-Kiet/5idtxdit3CYD.html,My Sunshine,Trương Kiệt  / 張杰,0.865,low,"[{""id"":""tHnzRYRQWeuh"",""name"":""Hoa Ngữ"",""title"":""Hoa Ngữ"",""alias"":""hoa-ngu"",""link"":""/the-loai-album/Hoa-Ngu/tHnzRYRQWeuh.html""}]; title_score=1.000; artist_score=0.462",found_needs_review,,,https://www.youtube.com/watch?v=xA4-milAeqs,alternative,web_search,DIFFERENT,LOW
song_6dfd7f26a792d5ff,Myles Smith - Solo (Official Music Video),Myles Smith,Âu Mỹ | Folk | Indie | Pop | Rock,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Solo-Myles-Smith/MAkaMhB7TfG.html,Solo,Myles Smith,1.0,medium,"[{""id"":""q3564DMx4CZN"",""name"":""Âu Mỹ"",""title"":""Âu Mỹ"",""alias"":""au-my"",""link"":""/the-loai-album/Au-My/q3564DMx4CZN.html""},{""id"":""Y7S2qD6EZmzr"",""name"":""Folk"",""title"":""Folk"",""alias"":""folk"",""link"":""/the-loai-album/Folk/Y7S2qD6EZmzr.html""},{""id"":""YMLEVxRk1wv"",""name"":""Indie"",""title"":""Indie"",""alias"":""indie"",""link"":""/the-loai-album/Indie/YMLEVxRk1wv.html""},{""id"":""a72TM8ldqZjJ"",""name"":""Pop"",""title"":""Pop"",""alias"":""pop"",""link"":""/the-loai-album/Pop/a72TM8ldqZjJ.html""},{""id"":""RNRFSWbGG5rD"",""name"":""Rock"",""title"":""Rock"",""alias"":""rock"",""link"":""/the-loai-album/Rock/RNRFSWbGG5rD.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,,,https://www.youtube.com/watch?v=Bk8IQIv7MuQ,songwriter|country,apple_music|zingmp3,DIFFERENT,HIGH
song_a0555440691e4343,Myles Smith - Stargazing (Lyric Video),Myles Smith,Âu Mỹ | Folk | Indie | Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Stargazing-Myles-Smith/mRxuYQDD5L3E.html,Stargazing,Myles Smith,1.0,medium,"[{""id"":""q3564DMx4CZN"",""name"":""Âu Mỹ"",""title"":""Âu Mỹ"",""alias"":""au-my"",""link"":""/the-loai-album/Au-My/q3564DMx4CZN.html""},{""id"":""Y7S2qD6EZmzr"",""name"":""Folk"",""title"":""Folk"",""alias"":""folk"",""link"":""/the-loai-album/Folk/Y7S2qD6EZmzr.html""},{""id"":""YMLEVxRk1wv"",""name"":""Indie"",""title"":""Indie"",""alias"":""indie"",""link"":""/the-loai-album/Indie/YMLEVxRk1wv.html""},{""id"":""a72TM8ldqZjJ"",""name"":""Pop"",""title"":""Pop"",""alias"":""pop"",""link"":""/the-loai-album/Pop/a72TM8ldqZjJ.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,,,https://www.youtube.com/watch?v=tKml80alH3Y,songwriter|country,apple_music|zingmp3,DIFFERENT,HIGH
song_e321a412a5a78e61,"MYLINA, Cầm, 4GOD - 'ơ anh mắng em à?' | Official MV",MYLINA,R&B Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/o-anh-mang-em-a-MYLINA-Cam-4GOD/e72Cii9JLSki.html,ơ anh mắng em à?,"MYLINA, Cầm, 4GOD",0.893,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""Qvf5V6XIXLP3"",""name"":""R&B Việt"",""title"":""R&B Việt"",""alias"":""r-b-viet"",""link"":""/the-loai-album/R-B-Viet/Qvf5V6XIXLP3.html""}]; title_score=1.000; artist_score=0.571",found_needs_review,,,https://www.youtube.com/watch?v=v515KUfKlVA,soul|b việt,apple_music|zingmp3,DIFFERENT,HIGH
song_ce29ff02c811d09d,Mùa Hoa Năm Ấy - Hồ Quỳnh Hương | Official Music Video,Hồ Quỳnh Hương,R&B Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Mua-Hoa-Nam-Ay-Ho-Quynh-Huong/6qkxTtvBx79R.html,Mùa Hoa Năm Ấy,Hồ Quỳnh Hương,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""Qvf5V6XIXLP3"",""name"":""R&B Việt"",""title"":""R&B Việt"",""alias"":""r-b-viet"",""link"":""/the-loai-album/R-B-Viet/Qvf5V6XIXLP3.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,,,https://www.youtube.com/watch?v=A7LlLYgK2vs,soul|b việt|folk|world|country|trữ tình,apple_music|zingmp3|discogs,DIFFERENT,HIGH
song_03898ed0aa838619,Mùa Xuân Xôn Xao,"Dạ Thảo My, Long Hồ, Star Online",Nhạc Trữ Tình,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Mua-Xuan-Xon-Xao-Da-Thao-My-Long-Ho-Star-Online/d7FfRAkIbn3U.html,Mùa Xuân Xôn Xao,"Dạ Thảo My, Long Hồ, Star Online",1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""brC6BYOzAGjo"",""name"":""Nhạc Trữ Tình"",""title"":""Nhạc Trữ Tình"",""alias"":""nhac-tru-tinh"",""link"":""/the-loai-album/Nhac-Tru-Tinh/brC6BYOzAGjo.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,ZW7OCBDB,https://zingmp3.vn/bai-hat/Mua-Xuan-Xon-Xao-Long-Ho-Da-Thao-My/ZW7OCBDB.html,,pop,apple_music,DIFFERENT,HIGH
song_2e2c11dadb434556,Mùa Đông Không Còn Em,"Vương Bảo Nam, Star Online",V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Mua-Dong-Khong-Con-Em-Vuong-Bao-Nam/sUy1wxHZNyhd.html,Mùa Đông Không Còn Em,Vương Bảo Nam,0.921,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.684",found_needs_review,Z6ICZ90C,https://zingmp3.vn/bai-hat/Mua-Dong-Khong-Con-Em-Vuong-Bao-Nam-Star-Online/Z6ICZ90C.html,,pop,apple_music,DIFFERENT,HIGH
song_1629caa250df3cf2,Mùa Đông Tuyệt Vọng,Ly Hai,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Mua-Dong-Tuyet-Vong-Ly-Hai/gWi0pGiWoDFc.html,Mùa Đông Tuyệt Vọng,Lý Hải,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,ZWZBBZZ9,https://zingmp3.vn/bai-hat/Mua-Dong-Tuyet-Vong-Ly-Hai/ZWZBBZZ9.html,,house|dance|pop,apple_music|youtube,DIFFERENT,HIGH
song_0f1e0cfe2045299d,Mơ Về Nơi Xa Lắm,Thu Phuong,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Mo-Ve-Noi-Xa-Lam-Phu-Quang-Dam-Vinh-Hung/a7GwpUfVTdG.html,Mơ Về Nơi Xa Lắm,"Phú Quang, Đàm Vĩnh Hưng",0.859,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.438",found_needs_review,ZWZ98967,https://zingmp3.vn/bai-hat/Mo-Ve-Noi-Xa-Lam-Thu-Phuong/ZWZ98967.html,,pop,apple_music|discogs,DIFFERENT,HIGH
song_988644b38f33ee46,Mưa Sao Băng - Ngô Kiến Huy [OFFICIAL MV],Bến Thành Audio Video,V-Pop,youtube_description,https://www.youtube.com/watch?v=tYhGFHKdGyI,Mưa Sao Băng - Ngô Kiến Huy [OFFICIAL MV],Bến Thành Audio Video,1.0,medium,Mưa Sao Băng - Ngô Kiến Huy [OFFICIAL MV] Tuyển Tập nhạc trẻ hay nhất: https://goo.gl/1qVwjq Đăng ký để xem những video mới cập nhật: https://goo.gl/Cu2fmx --------------------- Bến Thành Audio Video - Trung Tâm sản xuất Âm nhạc chất lượng hàng đầu Việt Nam.,found_needs_review,,,https://www.youtube.com/watch?v=tYhGFHKdGyI,pop,apple_music,DIFFERENT,HIGH
song_ad337a9976bcb25e,Mấy nhịp cầu tre - Trình bày: Đình Văn & Phương Dung,Thế Định Nguyễn,Nhạc Trữ Tình,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/May-Nhip-Cau-Tre-The-Hoan-Ngoc-Anh/nSqZOoV0Cs7.html,Mấy Nhịp Cầu Tre,"Thế Hoàn, Ngọc Anh",0.895,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""brC6BYOzAGjo"",""name"":""Nhạc Trữ Tình"",""title"":""Nhạc Trữ Tình"",""alias"":""nhac-tru-tinh"",""link"":""/the-loai-album/Nhac-Tru-Tinh/brC6BYOzAGjo.html""}]; title_score=1.000; artist_score=0.581",found_needs_review,,,https://www.youtube.com/watch?v=r7168WqE3eE,pop,apple_music,DIFFERENT,HIGH
song_d68f9ea056d27309,Mặt Trời Của Em,Phuong Ly Official,R&B Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Mat-Troi-Cua-Em-Phuong-Ly-JustaTee/UtBUCfY3FNOJ.html,Mặt Trời Của Em,"Phương Ly, JustaTee",0.903,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""Qvf5V6XIXLP3"",""name"":""R&B Việt"",""title"":""R&B Việt"",""alias"":""r-b-viet"",""link"":""/the-loai-album/R-B-Viet/Qvf5V6XIXLP3.html""}]; title_score=1.000; artist_score=0.611",found_needs_review,,,https://www.youtube.com/watch?v=Kweskg7qn3g,pop|b việt|rock|funk|soul|folk|world|country|garage rock|psychedelic|trữ tình,apple_music|zingmp3|discogs,DIFFERENT,HIGH
song_a24f0eb4244fa544,Mẹ Ơi Con Yêu Mẹ,Be Bao Ngu,Nhạc Thiếu Nhi,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Me-Oi-Con-Rat-Yeu-Me-Be-Hien-Thong/Agl5NiKyqJZO.html,Mẹ Ơi Con Rất Yêu Mẹ,Bé Hiển Thông,0.797,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""mdfK2cQu8FhQ"",""name"":""Nhạc Thiếu Nhi"",""title"":""Nhạc Thiếu Nhi"",""alias"":""nhac-thieu-nhi"",""link"":""/the-loai-album/Nhac-Thieu-Nhi/mdfK2cQu8FhQ.html""}]; title_score=0.889; artist_score=0.522",found_needs_review,ZW7WDCA7,https://zingmp3.vn/bai-hat/Me-Oi-Con-Yeu-Me-Be-Bao-Ngu/ZW7WDCA7.html,,pop|folk|world|country|stage|screen|trữ tình,apple_music|discogs|nhaccuatui,DIFFERENT,HIGH
song_36897ff55051e1e7,MẸ ƠI! - Myra Trần x Danh Ca Hương Lan x Phạm Hồng Phước | Official Music Video,Myra Trần Official,Nhạc Dân Ca - Quê Hương | V-Pop,youtube_description,https://www.youtube.com/watch?v=roauR4JsR9E,MẸ ƠI! - Myra Trần x Danh Ca Hương Lan x Phạm Hồng Phước | Official Music Video,Myra Trần Official,1.0,medium,"n “Dạ Cổ Hoài Lang” & nhạc cụ đàn bầu. Với dự án mới này, ca khúc là sự hòa trộn độc đáo giữa dòng nhạc trẻ Pop & dân ca, hiện đại nhưng vẫn giữ những giá trị văn hóa cốt lõi, tôn vinh bản sắc văn hóa dân tộc thông qua những đặc điểm riêng trong âm nhạc. Điểm đặc biệt trong bài, đoạn dân ca phải làm sao được phát tri",found_needs_review,,,https://www.youtube.com/watch?v=roauR4JsR9E,pop,apple_music,DIFFERENT,HIGH
song_c9924ec609965c2d,Một Lần Thứ Tha,Lam Hung,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Xin-Mot-Lan-Thu-Tha-Lam-Hung/MBNphUXDAts5.html,Xin Một Lần Thứ Tha,Lâm Hùng,0.912,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=0.882; artist_score=1.000",found_needs_review,ZWZCWWII,https://zingmp3.vn/bai-hat/Mot-Lan-Thu-Tha-Lam-Hung/ZWZCWWII.html,,pop|folk|world|country|stage|screen|trữ tình,apple_music|discogs|musicbrainz,DIFFERENT,HIGH
song_687b16c79189cd59,MỘT MÌNH CÓ BUỒN KHÔNG | THIỀU BẢO TRÂM (ft. Lou Hoàng) | OFFICIAL M/V,Thiều Bảo Trâm Official,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Mot-Minh-Co-Buon-Khong-Thieu-Bao-Tram-Lou-Hoang/VlMHVqZ2PqxP.html,Một Mình Có Buồn Không,"Thiều Bảo Trâm, Lou Hoàng",0.931,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.723",found_needs_review,,,https://www.youtube.com/watch?v=sx6AymaJRGs,folk|world|country,discogs,DIFFERENT,HIGH
song_16f60997ba76e013,Một Ngày Mùa Đông,Various Artists,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Mot-Ngay-Mua-Dong-Bao-Anh/qMba0JIbUIGG.html,Một Ngày Mùa Đông,Bảo Anh,0.841,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.364",found_needs_review,ZW60FEIU,https://zingmp3.vn/bai-hat/Mot-Ngay-Mua-Dong-Minh-Tuyet/ZW60FEIU.html,,pop,apple_music,DIFFERENT,HIGH
song_3b9d29276741bb45,Mỹ Nhân (Orinn Remix) – Đinh Đại Vũ | Nhạc Trẻ Remix EDM Tiktok Gây Nghiện Hay Nhất,Orinn Mix,V-Pop,youtube_description,https://www.youtube.com/watch?v=ckBc_1XnXhA,Mỹ Nhân (Orinn Remix) – Đinh Đại Vũ | Nhạc Trẻ Remix EDM Tiktok Gây Nghiện Hay Nhất,Orinn Mix,1.0,medium,Mỹ Nhân (Orinn Remix) – Đinh Đại Vũ | Nhạc Trẻ Remix EDM Tiktok Gây Nghiện Hay Nhất ▶Nghe nhiều hơn tại đây: https://dini.to/Deephouse ▶ Link Spotify: https://dme.fan/Remix/spotify ▶ Link Karaoke: http://bit.ly/MyNhanKaraoke ► Nghe Playlist Nhạc Tại: https,found_needs_review,,,https://www.youtube.com/watch?v=ckBc_1XnXhA,indie,allmusic,DIFFERENT,LOW
song_10a1df0ffea9150d,MỸ TÂM - ĐÚNG CŨNG THÀNH SAI | OFFICIAL MUSIC VIDEO,My Tam,Nhạc Tôn Giáo,youtube_description,https://www.youtube.com/watch?v=5_ozB0ImkYA,MỸ TÂM - ĐÚNG CŨNG THÀNH SAI | OFFICIAL MUSIC VIDEO,My Tam,1.0,medium,"shion, KENZO, BON MUA FASHION, MOSCHINO, PANDA, RIN BY CHUNG THANH PHONG, NTK LƯƠNG NGHỆ KỲ, NTK VO THANH CAN, NTK LÊ LONG, NTK TU TRUNG HIEU, NTK HOÀNG TONY, ADAM STORE. - Accessories: CHOPARD, HERMÈS, YSL, DIOR, LINHTRUCBUISPABAG, RIRI.WAREHOUSE, KHOEN STORE, NGÔ MẠNH ĐÔNG ĐÔNG, JUSTYLE. - Shoes: CASADEI, STUART WEIT",found_needs_review,,,https://www.youtube.com/watch?v=5_ozB0ImkYA,pop|v-pop|tết|folk|world|country,apple_music|zingmp3|discogs,DIFFERENT,HIGH
song_23364c7adbc9936a,Nger a.k.a MCK - SUY  | Official Lyric Video,MCK // Nger,Rap Việt,youtube_description,https://www.youtube.com/watch?v=q3HSr-Hfbag,Nger a.k.a MCK - SUY  | Official Lyric Video,MCK // Nger,1.0,medium,CDSL. Xin vui lòng liên hệ trước khi sử dụng cũng như re-upload dưới mọi hình thức. #Suy #MCK #MCKRapViệt #nger #rapviet #chungketrapviet #viechannel,found_needs_review,,,https://www.youtube.com/watch?v=q3HSr-Hfbag,alternative,nhaccuatui,DIFFERENT,LOW
song_7284a72e8dcbce6b,Nghi Ngờ - Ngô Kiến Huy ft Ninh Dương Lan Ngọc - event Dencos Luxury (bản đẹp),Ngô Kiến Huy,V-Pop,youtube_description,https://www.youtube.com/watch?v=G62Wq9URCsM,Nghi Ngờ - Ngô Kiến Huy ft Ninh Dương Lan Ngọc - event Dencos Luxury (bản đẹp),Ngô Kiến Huy,1.0,medium,#ngokienhuy #nghingo #ninhduonglanngoc #songca #vpop Nghi Ngờ - Ngô Kiến Huy ft Ninh Dương Lan Ngọc - event Dencos Luxury (bản đẹp) Mọi người bấm đăng ký kênh và bấm chuông để nhận thông báo video mới nhất của BẮP nha. ► Click đăng ký kênh: http://popsww.com/ngokie,found_needs_review,,,https://www.youtube.com/watch?v=G62Wq9URCsM,b việt,zingmp3,DIFFERENT,HIGH
song_43aeeabdac4d3325,Nguyễn Trần Trung Quân – Trong Trí Nhớ Của Anh (Official Music Video),Nguyễn Trần Trung Quân,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Trong-Tri-Nho-Cua-Anh-Nguyen-Tran-Trung-Quan/TJsLr1LqRWuQ.html,Trong Trí Nhớ Của Anh,Nguyễn Trần Trung Quân,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,,,https://www.youtube.com/watch?v=S3YvgwfxJ68,pop|alternative,apple_music|allmusic,DIFFERENT,HIGH
song_50043a504ba1d30c,Ngàn Năm Tình Vẫn Đẹp - Phương Anh | Official MV,Phương Anh Bolero,Bolero,youtube_description,https://www.youtube.com/watch?v=QXNY-O0PScA,Ngàn Năm Tình Vẫn Đẹp - Phương Anh | Official MV,Phương Anh Bolero,1.0,medium,hớ Ngàn năm vẫn còn đẹp. ───────────────────── ➥Đây là kênh Youtube chính thức của ca sĩ Phương Anh Bolero. ➥Đừng quên đăng ký kênh để cập nhật những sản phẩm mới nhất nhé! ➥Đăng ký theo dõi kênh miễn phí tại: http://popsww.com/phuonganhbolero ───────────────────── ➥Connect with Phương Anh Bolero: ● Facebook: https://,found_needs_review,,,https://www.youtube.com/watch?v=QXNY-O0PScA,pop|trữ tình|alternative,apple_music|zingmp3|qobuz,DIFFERENT,HIGH
song_3cee35eeb9cc3245,Ngày Chưa Giông Bão,BÙI LAN HƯƠNG,Nhạc Phim,youtube_description,https://www.youtube.com/watch?v=vB3uwdZxab0,Ngày Chưa Giông Bão,BÙI LAN HƯƠNG,1.0,medium,"uTube by Yin Yang Media Ngày Chưa Giông Bão · Bùi Lan Hương Người Bất Tử (Original Motion Picture Soundtrack) ℗ 2018 Yin Yang Media Co., Ltd. Composer, Lyricist: Phan Mạnh Quỳnh Auto-generated by YouTube.",found_needs_review,,,https://www.youtube.com/watch?v=vB3uwdZxab0,pop|v-pop|folk|world|country|stage|screen|trữ tình|karaoke,apple_music|zingmp3|discogs,DIFFERENT,HIGH
song_4f9e3f464b07887a,Ngã Tư Đường - Hồ Quang Hiếu | Official MV,Hồ Quang Hiếu TV,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Nga-Tu-Duong-Ho-Quang-Hieu/iCNC3B0nfqso.html,Ngã Tư Đường,Hồ Quang Hiếu,0.974,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.897",found_needs_review,,,https://www.youtube.com/watch?v=MkKrPqYtkG0,soul|nhạc phim,apple_music|zingmp3,DIFFERENT,HIGH
song_51cc08af4ec7193a,NGÕ CHẠM - BIGDADDY x EMILY | OFFICIAL MUSIC VIDEO,BIGDADDY x EMILY,Rap Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Ngo-Cham-BigDaddy-Emily/TDbbskTPTZXT.html,Ngõ Chạm,"BigDaddy, Emily",0.983,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""TqW0gmJ1dR5O"",""name"":""Rap Việt"",""title"":""Rap Việt"",""alias"":""rap-viet"",""link"":""/the-loai-album/Rap-Viet/TqW0gmJ1dR5O.html""}]; title_score=1.000; artist_score=0.933",found_needs_review,,,https://www.youtube.com/watch?v=lkzhGTwzDjc,hip hop|rap,apple_music,DIFFERENT,HIGH
song_c228759e031efaac,Người Khác (piano RnB) - Phan Mạnh Quỳnh [OFFICIAL MV],Phan Mạnh Quỳnh Official,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Nguoi-Khac-20-CARATS-Phan-Manh-Quynh/eFGMoPNBTTNE.html,Người Khác,"20 CARATS, Phan Mạnh Quỳnh",0.903,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.612",found_needs_review,,,https://www.youtube.com/watch?v=4mdyqwP4Dq0,pop,apple_music,DIFFERENT,HIGH
song_cc17e1e6c5605b98,Người Tình Và Quê Hương - Phương Anh (Official 4K MV),Phương Anh Bolero,Bolero,youtube_description,https://www.youtube.com/watch?v=JOENtcJYtJE,Người Tình Và Quê Hương - Phương Anh (Official 4K MV),Phương Anh Bolero,1.0,medium,h kia sẽ dừng lại ở đây. ───────────────────── ➥Đây là kênh Youtube chính thức của ca sĩ Phương Anh Bolero. ➥Đừng quên đăng ký kênh để cập nhật những sản phẩm mới nhất nhé! ➥Đăng ký theo dõi kênh miễn phí tại: http://popsww.com/phuonganhbolero ───────────────────── ➥Connect with Phương Anh Bolero: ● Facebook: https://,found_needs_review,,,https://www.youtube.com/watch?v=JOENtcJYtJE,traditional folk,apple_music,DIFFERENT,HIGH
song_8d0fcab97f9ce303,Ngốc | Hương Tràm | Yeah1 Superstar (Offical MV) | Nhạc trẻ hay mới nhất 2017,YEAH1 MUSIC,V-Pop,youtube_description,https://www.youtube.com/watch?v=zsqlxq85SXw,Ngốc | Hương Tràm | Yeah1 Superstar (Offical MV) | Nhạc trẻ hay mới nhất 2017,YEAH1 MUSIC,1.0,medium,Ngốc | Hương Tràm | Yeah1 Superstar (Offical MV) | Nhạc trẻ hay mới nhất 2017 Tên bài hát: Ngốc Trình bày: Hương Tràm Sáng tác: Khắc Việt Sản xuất âm nhạc: Khắc Việt ------------------------------------------- YEAH1 MUSIC - kênh giải trí âm nhạc lớn nhất dành cho giới,found_needs_review,,,https://www.youtube.com/watch?v=zsqlxq85SXw,j-pop|pop|house,nhaccuatui|nhac_vn,DIFFERENT,HIGH
song_c4cac5dfcedab092,Như Lời Đồn | Bảo Anh (Official MV) (#NLD),Bảo Anh,Dance Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Nhu-Loi-Don-Bao-Anh/ol5OLhFz7GsO.html,Như Lời Đồn,Bảo Anh,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""70R9PC5gb3Sr"",""name"":""Dance Việt"",""title"":""Dance Việt"",""alias"":""dance-viet"",""link"":""/the-loai-album/Dance-Viet/70R9PC5gb3Sr.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,,,https://www.youtube.com/watch?v=-tEH-bLsv34,trữ tình|bolero,nhaccuatui|shazam|nhac_vn|allmusic|qobuz|youtube,DIFFERENT,HIGH
